sample_id	run_id	assay_type	run_classification	gene_id	gene_symbol	overlay_source	overlay_source_count	overlay_source_list	mitocarta_hit	epi25_hit	match_key	clinical_evidence	clinical_status	variant_count
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000203667	COX20	mitocarta	1	mitocarta	True	False	ensembl_gene_id	likely_benign	likely_benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000204822	MRPL53	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000205138	SDHAF1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000213463	SYNJ2BP	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000213965	NUDT19	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000215009	ACSM4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000222011	FAM185A	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	3
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000240303	ACAD11	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000241837	ATP5PO	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000241935	HOGA1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000242110	AMACR	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	4
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000250799	PRODH2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000254858	MPV17L2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000254858	MPV17L2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000258429	PDF	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000259494	MRPL46	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000266472	MRPS21	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000274523	RCC1L	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000284194	SCO2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	2
